path,Class,height,width,channel,B&W,luminosite,area,keep
NORMAL/NORMAL (723).png,normal,1024.0,1024.0,3.0,True,116.3530626296997,36861.0,1
NORMAL/NORMAL (1218).png,normal,1024.0,1024.0,3.0,True,132.42871189117432,33354.0,1
NORMAL/NORMAL (580).png,normal,1024.0,1024.0,3.0,True,116.74120903015137,26425.0,1
NORMAL/NORMAL (925).png,normal,1024.0,1024.0,3.0,True,147.07770919799802,38851.0,1
NORMAL/NORMAL (26).png,normal,1024.0,1024.0,3.0,True,132.559739112854,18703.0,1
NORMAL/NORMAL (104).png,normal,1024.0,1024.0,3.0,True,128.89538860321042,33475.0,1
NORMAL/NORMAL (228).png,normal,1024.0,1024.0,3.0,True,126.7612943649292,29008.0,1
NORMAL/NORMAL (772).png,normal,1024.0,1024.0,3.0,True,126.1938133239746,39041.0,1
NORMAL/NORMAL (376).png,normal,1024.0,1024.0,3.0,True,117.89431095123292,24198.0,1
NORMAL/NORMAL (244).png,normal,1024.0,1024.0,3.0,True,135.74735069274902,31881.0,1
NORMAL/NORMAL (469).png,normal,1024.0,1024.0,3.0,True,137.02249431610107,22978.0,1
NORMAL/NORMAL (250).png,normal,1024.0,1024.0,3.0,True,129.1119213104248,27909.0,1
NORMAL/NORMAL (1076).png,normal,1024.0,1024.0,3.0,True,128.42650508880615,32952.0,1
NORMAL/NORMAL (1315).png,normal,1024.0,1024.0,3.0,True,134.26268005371094,29069.0,1
NORMAL/NORMAL (511).png,normal,1024.0,1024.0,3.0,True,119.06886768341064,30247.0,1
NORMAL/NORMAL (251).png,normal,1024.0,1024.0,3.0,True,118.18444347381592,32603.0,1
NORMAL/NORMAL (1213).png,normal,1024.0,1024.0,3.0,True,123.584397315979,25202.0,1
NORMAL/NORMAL (444).png,normal,1024.0,1024.0,3.0,True,109.53840923309326,34782.0,1
NORMAL/NORMAL (275).png,normal,1024.0,1024.0,3.0,True,126.02010726928712,28059.0,1
NORMAL/NORMAL (856).png,normal,1024.0,1024.0,3.0,True,114.94352340698242,32270.0,1
NORMAL/NORMAL (221).png,normal,1024.0,1024.0,3.0,True,126.59973239898682,30769.0,1
NORMAL/NORMAL (857).png,normal,1024.0,1024.0,3.0,True,106.9752960205078,49651.0,1
NORMAL/NORMAL (973).png,normal,1024.0,1024.0,3.0,True,109.47667980194092,34623.0,1
NORMAL/NORMAL (168).png,normal,1024.0,1024.0,3.0,True,112.9499979019165,22937.0,1
NORMAL/NORMAL (70).png,normal,1024.0,1024.0,3.0,True,132.42987632751465,31746.0,1
NORMAL/NORMAL (1291).png,normal,1024.0,1024.0,3.0,True,115.85220050811769,24849.0,1
NORMAL/NORMAL (939).png,normal,1024.0,1024.0,3.0,True,95.24870204925536,28453.0,1
NORMAL/NORMAL (449).png,normal,1024.0,1024.0,3.0,True,126.63043022155762,37364.0,1
NORMAL/NORMAL (55).png,normal,1024.0,1024.0,3.0,True,108.21481323242188,28044.0,1
NORMAL/NORMAL (1329).png,normal,1024.0,1024.0,3.0,True,135.90059280395508,26575.0,1
NORMAL/NORMAL (509).png,normal,1024.0,1024.0,3.0,True,114.50623416900636,25229.0,1
NORMAL/NORMAL (199).png,normal,1024.0,1024.0,3.0,True,101.97774410247804,20114.0,1
NORMAL/NORMAL (1195).png,normal,1024.0,1024.0,3.0,True,129.6133756637573,39068.0,1
NORMAL/NORMAL (653).png,normal,1024.0,1024.0,3.0,True,106.69008159637451,21528.0,1
NORMAL/NORMAL (346).png,normal,1024.0,1024.0,3.0,True,118.4272108078003,26350.0,1
NORMAL/NORMAL (1330).png,normal,1024.0,1024.0,3.0,True,121.67558002471924,19645.0,1
NORMAL/NORMAL (3).png,normal,1024.0,1024.0,3.0,True,121.9717845916748,23335.0,1
NORMAL/NORMAL (100).png,normal,1024.0,1024.0,3.0,True,113.9375,36345.0,1
NORMAL/NORMAL (372).png,normal,1024.0,1024.0,3.0,True,116.70100879669191,35856.0,1
NORMAL/NORMAL (528).png,normal,1024.0,1024.0,3.0,True,137.07117080688477,32332.0,1
NORMAL/NORMAL (860).png,normal,1024.0,1024.0,3.0,True,130.62002658843994,36389.0,1
NORMAL/NORMAL (680).png,normal,1024.0,1024.0,3.0,True,130.00889015197754,33242.0,1
NORMAL/NORMAL (1099).png,normal,1024.0,1024.0,3.0,True,133.58632850646973,33086.0,1
NORMAL/NORMAL (75).png,normal,1024.0,1024.0,3.0,True,110.44473457336426,33399.0,1
NORMAL/NORMAL (64).png,normal,1024.0,1024.0,3.0,True,114.4665231704712,29081.0,1
NORMAL/NORMAL (948).png,normal,1024.0,1024.0,3.0,True,136.590012550354,26377.0,1
NORMAL/NORMAL (8).png,normal,1024.0,1024.0,3.0,True,115.63723087310792,30743.0,1
NORMAL/NORMAL (258).png,normal,1024.0,1024.0,3.0,True,126.16933250427246,38125.0,1
NORMAL/NORMAL (1267).png,normal,1024.0,1024.0,3.0,True,124.98449325561523,36236.0,1
NORMAL/NORMAL (1071).png,normal,1024.0,1024.0,3.0,True,104.17340469360352,34352.0,1
NORMAL/NORMAL (364).png,normal,1024.0,1024.0,3.0,True,127.32391262054443,32032.0,1
NORMAL/NORMAL (477).png,normal,1024.0,1024.0,3.0,True,112.46024703979492,30655.0,1
NORMAL/NORMAL (392).png,normal,1024.0,1024.0,3.0,True,120.28822135925293,29224.0,1
NORMAL/NORMAL (1242).png,normal,1024.0,1024.0,3.0,True,99.71234607696532,27796.0,1
NORMAL/NORMAL (534).png,normal,1024.0,1024.0,3.0,True,118.78307437896729,40217.0,1
NORMAL/NORMAL (175).png,normal,1024.0,1024.0,3.0,True,125.45741558074951,27180.0,1
NORMAL/NORMAL (1110).png,normal,1024.0,1024.0,3.0,True,118.13518524169922,35422.0,1
NORMAL/NORMAL (1248).png,normal,1024.0,1024.0,3.0,True,126.19230079650879,34563.0,1
NORMAL/NORMAL (994).png,normal,1024.0,1024.0,3.0,True,111.67266464233398,38592.0,1
NORMAL/NORMAL (910).png,normal,1024.0,1024.0,3.0,True,116.103741645813,30648.0,1
NORMAL/NORMAL (929).png,normal,1024.0,1024.0,3.0,True,105.03836727142334,23341.0,1
NORMAL/NORMAL (1039).png,normal,1024.0,1024.0,3.0,True,93.43670654296876,31296.0,1
NORMAL/NORMAL (615).png,normal,1024.0,1024.0,3.0,True,131.89260864257812,36367.0,1
NORMAL/NORMAL (27).png,normal,1024.0,1024.0,3.0,True,118.47397994995116,31409.0,1
NORMAL/NORMAL (889).png,normal,1024.0,1024.0,3.0,True,140.75278282165527,38449.0,1
NORMAL/NORMAL (77).png,normal,1024.0,1024.0,3.0,True,120.3237533569336,26315.0,1
NORMAL/NORMAL (524).png,normal,1024.0,1024.0,3.0,True,119.29415798187256,37354.0,1
NORMAL/NORMAL (922).png,normal,1024.0,1024.0,3.0,True,104.485426902771,42836.0,1
NORMAL/NORMAL (592).png,normal,1024.0,1024.0,3.0,True,125.15783977508544,34530.0,1
NORMAL/NORMAL (796).png,normal,1024.0,1024.0,3.0,True,148.62899017333984,29068.0,1
NORMAL/NORMAL (669).png,normal,1024.0,1024.0,3.0,True,139.38353061676023,29862.0,1
NORMAL/NORMAL (237).png,normal,1024.0,1024.0,3.0,True,127.62343120574951,25829.0,1
NORMAL/NORMAL (351).png,normal,1024.0,1024.0,3.0,True,130.37387084960938,33612.0,1
NORMAL/NORMAL (299).png,normal,1024.0,1024.0,3.0,True,131.21718883514404,38762.0,1
NORMAL/NORMAL (1087).png,normal,1024.0,1024.0,3.0,True,143.3895034790039,36239.0,1
NORMAL/NORMAL (1059).png,normal,1024.0,1024.0,3.0,True,122.83234405517578,31688.0,1
NORMAL/NORMAL (307).png,normal,1024.0,1024.0,3.0,True,123.47892093658449,24530.0,1
NORMAL/NORMAL (82).png,normal,1024.0,1024.0,3.0,True,125.9281873703003,37228.0,1
NORMAL/NORMAL (486).png,normal,1024.0,1024.0,3.0,True,116.1680793762207,24106.0,1
NORMAL/NORMAL (941).png,normal,1024.0,1024.0,3.0,True,116.48904609680176,36687.0,1
NORMAL/NORMAL (1279).png,normal,1024.0,1024.0,3.0,True,125.8459644317627,35566.0,1
NORMAL/NORMAL (905).png,normal,1024.0,1024.0,3.0,True,141.3372106552124,31249.0,1
NORMAL/NORMAL (1273).png,normal,1024.0,1024.0,3.0,True,96.1186752319336,24825.0,1
NORMAL/NORMAL (1040).png,normal,1024.0,1024.0,3.0,True,129.78569030761722,26664.0,1
NORMAL/NORMAL (1196).png,normal,1024.0,1024.0,3.0,True,137.1682319641113,38920.0,1
NORMAL/NORMAL (1176).png,normal,1024.0,1024.0,3.0,True,130.0796604156494,29956.0,1
NORMAL/NORMAL (806).png,normal,1024.0,1024.0,3.0,True,124.60677242279051,36666.0,1
NORMAL/NORMAL (997).png,normal,1024.0,1024.0,3.0,True,108.81507396697998,31336.0,1
NORMAL/NORMAL (20).png,normal,1024.0,1024.0,3.0,True,129.01050853729248,30878.0,1
NORMAL/NORMAL (455).png,normal,1024.0,1024.0,3.0,True,118.72377681732178,25325.0,1
NORMAL/NORMAL (1166).png,normal,1024.0,1024.0,3.0,True,109.64350700378418,39308.0,1
NORMAL/NORMAL (436).png,normal,1024.0,1024.0,3.0,True,122.47868919372559,27035.0,1
NORMAL/NORMAL (448).png,normal,1024.0,1024.0,3.0,True,138.32169342041016,24645.0,1
NORMAL/NORMAL (1095).png,normal,1024.0,1024.0,3.0,True,120.51078414916992,33291.0,1
NORMAL/NORMAL (567).png,normal,1024.0,1024.0,3.0,True,121.59574413299559,36454.0,1
NORMAL/NORMAL (1245).png,normal,1024.0,1024.0,3.0,True,119.13210010528564,19657.0,1
NORMAL/NORMAL (855).png,normal,1024.0,1024.0,3.0,True,151.89364624023438,42907.0,1
NORMAL/NORMAL (936).png,normal,1024.0,1024.0,3.0,True,132.5207290649414,23441.0,1
NORMAL/NORMAL (634).png,normal,1024.0,1024.0,3.0,True,134.69442844390872,36132.0,1
NORMAL/NORMAL (19).png,normal,1024.0,1024.0,3.0,True,101.80624198913574,26296.0,1
NORMAL/NORMAL (166).png,normal,1024.0,1024.0,3.0,True,121.40231800079346,34131.0,1
NORMAL/NORMAL (1239).png,normal,1024.0,1024.0,3.0,True,111.48896217346191,28819.0,1
NORMAL/NORMAL (1160).png,normal,1024.0,1024.0,3.0,True,124.85478782653809,42502.0,1
NORMAL/NORMAL (872).png,normal,1024.0,1024.0,3.0,True,133.8268442153931,27002.0,1
NORMAL/NORMAL (1006).png,normal,1024.0,1024.0,3.0,True,126.9515733718872,21087.0,1
NORMAL/NORMAL (1026).png,normal,1024.0,1024.0,3.0,True,131.33286380767822,27136.0,1
NORMAL/NORMAL (69).png,normal,1024.0,1024.0,3.0,True,124.55438423156738,30407.0,1
NORMAL/NORMAL (458).png,normal,1024.0,1024.0,3.0,True,108.66883659362793,26013.0,1
NORMAL/NORMAL (946).png,normal,1024.0,1024.0,3.0,True,156.15701484680176,38829.0,1
NORMAL/NORMAL (337).png,normal,1024.0,1024.0,3.0,True,108.38462162017822,22409.0,1
NORMAL/NORMAL (433).png,normal,1024.0,1024.0,3.0,True,128.57607555389404,30218.0,1
NORMAL/NORMAL (1289).png,normal,1024.0,1024.0,3.0,True,124.53537940979004,31608.0,1
NORMAL/NORMAL (74).png,normal,1024.0,1024.0,3.0,True,109.91464138031006,31000.0,1
NORMAL/NORMAL (644).png,normal,1024.0,1024.0,3.0,True,133.10804748535156,46177.0,1
NORMAL/NORMAL (272).png,normal,1024.0,1024.0,3.0,True,145.04840660095215,37758.0,1
NORMAL/NORMAL (1201).png,normal,1024.0,1024.0,3.0,True,122.05649471282959,28508.0,1
NORMAL/NORMAL (1214).png,normal,1024.0,1024.0,3.0,True,117.92061042785645,31559.0,1
NORMAL/NORMAL (141).png,normal,1024.0,1024.0,3.0,True,124.58409690856934,30736.0,1
NORMAL/NORMAL (776).png,normal,1024.0,1024.0,3.0,True,137.95595455169678,34622.0,1
NORMAL/NORMAL (464).png,normal,1024.0,1024.0,3.0,True,131.5335865020752,21515.0,1
NORMAL/NORMAL (440).png,normal,1024.0,1024.0,3.0,True,118.2917823791504,36289.0,1
NORMAL/NORMAL (397).png,normal,1024.0,1024.0,3.0,True,118.41687297821044,29744.0,1
NORMAL/NORMAL (68).png,normal,1024.0,1024.0,3.0,True,115.64481163024902,17735.0,1
NORMAL/NORMAL (12).png,normal,1024.0,1024.0,3.0,True,127.7214937210083,27656.0,1
NORMAL/NORMAL (1255).png,normal,1024.0,1024.0,3.0,True,159.26834487915042,45163.0,1
NORMAL/NORMAL (838).png,normal,1024.0,1024.0,3.0,True,168.38705921173099,26031.0,1
NORMAL/NORMAL (715).png,normal,1024.0,1024.0,3.0,True,120.78747940063477,22461.0,1
NORMAL/NORMAL (1198).png,normal,1024.0,1024.0,3.0,True,110.26021385192871,36531.0,1
NORMAL/NORMAL (1083).png,normal,1024.0,1024.0,3.0,True,115.71085357666016,23933.0,1
NORMAL/NORMAL (183).png,normal,1024.0,1024.0,3.0,True,138.95590019226074,35207.0,1
NORMAL/NORMAL (1217).png,normal,1024.0,1024.0,3.0,True,116.60992336273192,28467.0,1
NORMAL/NORMAL (1082).png,normal,1024.0,1024.0,3.0,True,137.50751972198486,32000.0,1
NORMAL/NORMAL (171).png,normal,1024.0,1024.0,3.0,True,121.95855045318605,32647.0,1
NORMAL/NORMAL (368).png,normal,1024.0,1024.0,3.0,True,112.43563652038574,27294.0,1
NORMAL/NORMAL (360).png,normal,1024.0,1024.0,3.0,True,134.40224266052246,28072.0,1
NORMAL/NORMAL (703).png,normal,1024.0,1024.0,3.0,True,120.3901071548462,36559.0,1
NORMAL/NORMAL (578).png,normal,1024.0,1024.0,3.0,True,123.7997980117798,26525.0,1
NORMAL/NORMAL (499).png,normal,1024.0,1024.0,3.0,True,120.00199604034424,28018.0,1
NORMAL/NORMAL (305).png,normal,1024.0,1024.0,3.0,True,127.35252380371094,33926.0,1
NORMAL/NORMAL (815).png,normal,1024.0,1024.0,3.0,True,105.9584903717041,22351.0,1
NORMAL/NORMAL (712).png,normal,1024.0,1024.0,3.0,True,96.1858367919922,31284.0,1
NORMAL/NORMAL (516).png,normal,1024.0,1024.0,3.0,True,133.53165721893308,30993.0,1
NORMAL/NORMAL (195).png,normal,1024.0,1024.0,3.0,True,120.16467666625977,39340.0,1
NORMAL/NORMAL (25).png,normal,1024.0,1024.0,3.0,True,116.60206413269043,35360.0,1
NORMAL/NORMAL (964).png,normal,1024.0,1024.0,3.0,True,157.25331592559812,38957.0,1
NORMAL/NORMAL (185).png,normal,1024.0,1024.0,3.0,True,153.83211040496823,41114.0,1
NORMAL/NORMAL (1156).png,normal,1024.0,1024.0,3.0,True,114.70509338378906,22456.0,1
NORMAL/NORMAL (348).png,normal,1024.0,1024.0,3.0,True,114.52214527130128,27199.0,1
NORMAL/NORMAL (797).png,normal,1024.0,1024.0,3.0,True,152.89827632904053,42126.0,1
NORMAL/NORMAL (1197).png,normal,1024.0,1024.0,3.0,True,125.59768009185792,33232.0,1
NORMAL/NORMAL (140).png,normal,1024.0,1024.0,3.0,True,129.60217380523682,32380.0,1
NORMAL/NORMAL (892).png,normal,1024.0,1024.0,3.0,True,123.84857273101808,25013.0,1
NORMAL/NORMAL (479).png,normal,1024.0,1024.0,3.0,True,111.73683643341064,29169.0,1
NORMAL/NORMAL (259).png,normal,1024.0,1024.0,3.0,True,123.56238555908205,25791.0,1
NORMAL/NORMAL (1056).png,normal,1024.0,1024.0,3.0,True,147.82183265686038,35465.0,1
NORMAL/NORMAL (151).png,normal,1024.0,1024.0,3.0,True,128.5017557144165,33849.0,1
NORMAL/NORMAL (1070).png,normal,1024.0,1024.0,3.0,True,118.42914581298828,30578.0,1
NORMAL/NORMAL (719).png,normal,1024.0,1024.0,3.0,True,133.6972131729126,31360.0,1
NORMAL/NORMAL (91).png,normal,1024.0,1024.0,3.0,True,133.48913860321042,28625.0,1
NORMAL/NORMAL (863).png,normal,1024.0,1024.0,3.0,True,115.6154718399048,29450.0,1
NORMAL/NORMAL (562).png,normal,1024.0,1024.0,3.0,True,105.10262680053712,25462.0,1
NORMAL/NORMAL (162).png,normal,1024.0,1024.0,3.0,True,103.35649585723877,21394.0,1
NORMAL/NORMAL (1025).png,normal,1024.0,1024.0,3.0,True,111.34821701049805,33258.0,1
NORMAL/NORMAL (120).png,normal,1024.0,1024.0,3.0,True,143.14328956604004,31807.0,1
NORMAL/NORMAL (1286).png,normal,1024.0,1024.0,3.0,True,124.2995262145996,26516.0,1
NORMAL/NORMAL (811).png,normal,1024.0,1024.0,3.0,True,147.1889190673828,35091.0,1
NORMAL/NORMAL (283).png,normal,1024.0,1024.0,3.0,True,135.54097080230713,25259.0,1
NORMAL/NORMAL (1202).png,normal,1024.0,1024.0,3.0,True,107.12475681304932,30134.0,1
NORMAL/NORMAL (42).png,normal,1024.0,1024.0,3.0,True,131.73095893859863,36342.0,1
NORMAL/NORMAL (862).png,normal,1024.0,1024.0,3.0,True,100.47538280487059,16021.0,1
NORMAL/NORMAL (663).png,normal,1024.0,1024.0,3.0,True,124.89734935760498,33376.0,1
NORMAL/NORMAL (1144).png,normal,1024.0,1024.0,3.0,True,133.93304252624512,28263.0,1
NORMAL/NORMAL (585).png,normal,1024.0,1024.0,3.0,True,117.94202518463136,27251.0,1
NORMAL/NORMAL (205).png,normal,1024.0,1024.0,3.0,True,135.83439254760742,40623.0,1
NORMAL/NORMAL (132).png,normal,1024.0,1024.0,3.0,True,119.78177738189696,33458.0,1
NORMAL/NORMAL (1327).png,normal,1024.0,1024.0,3.0,True,133.9917707443237,27046.0,1
NORMAL/NORMAL (266).png,normal,1024.0,1024.0,3.0,True,128.51067924499512,36510.0,1
NORMAL/NORMAL (143).png,normal,1024.0,1024.0,3.0,True,131.79451084136966,31782.0,1
NORMAL/NORMAL (626).png,normal,1024.0,1024.0,3.0,True,116.05343627929688,39018.0,1
NORMAL/NORMAL (1037).png,normal,1024.0,1024.0,3.0,True,106.98207378387451,40878.0,1
NORMAL/NORMAL (571).png,normal,1024.0,1024.0,3.0,True,115.690749168396,34614.0,1
NORMAL/NORMAL (1316).png,normal,1024.0,1024.0,3.0,True,117.2645492553711,24652.0,1
NORMAL/NORMAL (726).png,normal,1024.0,1024.0,3.0,True,128.71567916870114,28780.0,1
NORMAL/NORMAL (423).png,normal,1024.0,1024.0,3.0,True,110.79710865020752,28612.0,1
NORMAL/NORMAL (819).png,normal,1024.0,1024.0,3.0,True,111.5207290649414,30747.0,1
NORMAL/NORMAL (1226).png,normal,1024.0,1024.0,3.0,True,143.04300498962402,34292.0,1
NORMAL/NORMAL (890).png,normal,1024.0,1024.0,3.0,True,129.44881534576416,26908.0,1
NORMAL/NORMAL (763).png,normal,1024.0,1024.0,3.0,True,125.26241397857666,31997.0,1
NORMAL/NORMAL (321).png,normal,1024.0,1024.0,3.0,True,120.57112121582031,28197.0,1
NORMAL/NORMAL (202).png,normal,1024.0,1024.0,3.0,True,125.42949485778809,26996.0,1
NORMAL/NORMAL (473).png,normal,1024.0,1024.0,3.0,True,120.63418483734131,34913.0,1
NORMAL/NORMAL (1172).png,normal,1024.0,1024.0,3.0,True,142.09453582763672,29493.0,1
NORMAL/NORMAL (938).png,normal,1024.0,1024.0,3.0,True,113.70835876464844,31056.0,1
NORMAL/NORMAL (1232).png,normal,1024.0,1024.0,3.0,True,118.22990226745605,19586.0,1
NORMAL/NORMAL (1194).png,normal,1024.0,1024.0,3.0,True,141.9883003234863,33085.0,1
NORMAL/NORMAL (788).png,normal,1024.0,1024.0,3.0,True,118.13948726654051,21734.0,1
NORMAL/NORMAL (475).png,normal,1024.0,1024.0,3.0,True,131.17795276641846,35905.0,1
NORMAL/NORMAL (156).png,normal,1024.0,1024.0,3.0,True,128.16252517700195,27947.0,1
NORMAL/NORMAL (897).png,normal,1024.0,1024.0,3.0,True,113.80305862426758,30477.0,1
NORMAL/NORMAL (306).png,normal,1024.0,1024.0,3.0,True,122.50600528717041,32927.0,1
NORMAL/NORMAL (1169).png,normal,1024.0,1024.0,3.0,True,121.45901489257812,32913.0,1
NORMAL/NORMAL (1304).png,normal,1024.0,1024.0,3.0,True,99.140944480896,33619.0,1
NORMAL/NORMAL (654).png,normal,1024.0,1024.0,3.0,True,124.82942676544191,25768.0,1
NORMAL/NORMAL (514).png,normal,1024.0,1024.0,3.0,True,118.13671779632568,33321.0,1
NORMAL/NORMAL (963).png,normal,1024.0,1024.0,3.0,True,134.26380252838138,31002.0,1
NORMAL/NORMAL (867).png,normal,1024.0,1024.0,3.0,True,110.64008045196532,21754.0,1
NORMAL/NORMAL (52).png,normal,1024.0,1024.0,3.0,True,120.42102146148682,33023.0,1
NORMAL/NORMAL (933).png,normal,1024.0,1024.0,3.0,True,143.91825008392334,28093.0,1
NORMAL/NORMAL (825).png,normal,1024.0,1024.0,3.0,True,114.22142124176024,28060.0,1
NORMAL/NORMAL (353).png,normal,1024.0,1024.0,3.0,True,122.5618782043457,24969.0,1
NORMAL/NORMAL (1053).png,normal,1024.0,1024.0,3.0,True,105.21498775482178,25559.0,1
NORMAL/NORMAL (1284).png,normal,1024.0,1024.0,3.0,True,92.5380630493164,28554.0,1
NORMAL/NORMAL (1290).png,normal,1024.0,1024.0,3.0,True,120.96284961700441,36132.0,1
NORMAL/NORMAL (1209).png,normal,1024.0,1024.0,3.0,True,123.10724353790285,38491.0,1
NORMAL/NORMAL (1324).png,normal,1024.0,1024.0,3.0,True,133.9424180984497,36779.0,1
NORMAL/NORMAL (665).png,normal,1024.0,1024.0,3.0,True,100.7820816040039,34503.0,1
NORMAL/NORMAL (1230).png,normal,1024.0,1024.0,3.0,True,123.2206563949585,24129.0,1
NORMAL/NORMAL (787).png,normal,1024.0,1024.0,3.0,True,136.24939441680908,37559.0,1
NORMAL/NORMAL (1117).png,normal,1024.0,1024.0,3.0,True,109.99738597869872,35697.0,1
NORMAL/NORMAL (1302).png,normal,1024.0,1024.0,3.0,True,130.90075302124023,33087.0,1
NORMAL/NORMAL (670).png,normal,1024.0,1024.0,3.0,True,139.73202610015872,32497.0,1
NORMAL/NORMAL (627).png,normal,1024.0,1024.0,3.0,True,131.7009973526001,38978.0,1
NORMAL/NORMAL (868).png,normal,1024.0,1024.0,3.0,True,108.50713443756105,25674.0,1
NORMAL/NORMAL (834).png,normal,1024.0,1024.0,3.0,True,122.37856388092041,40431.0,1
NORMAL/NORMAL (489).png,normal,1024.0,1024.0,3.0,True,102.32063674926758,39154.0,1
NORMAL/NORMAL (1).png,normal,1024.0,1024.0,3.0,True,128.9070425033569,26246.0,1
NORMAL/NORMAL (1130).png,normal,1024.0,1024.0,3.0,True,124.56626796722412,45424.0,1
NORMAL/NORMAL (43).png,normal,1024.0,1024.0,3.0,True,121.31877040863036,18266.0,1
NORMAL/NORMAL (223).png,normal,1024.0,1024.0,3.0,True,133.99112129211426,32828.0,1
NORMAL/NORMAL (944).png,normal,1024.0,1024.0,3.0,True,111.95077705383301,28588.0,1
NORMAL/NORMAL (303).png,normal,1024.0,1024.0,3.0,True,117.28010940551758,30215.0,1
NORMAL/NORMAL (1027).png,normal,1024.0,1024.0,3.0,True,124.01909255981444,32063.0,1
NORMAL/NORMAL (179).png,normal,1024.0,1024.0,3.0,True,121.17074966430664,31444.0,1
NORMAL/NORMAL (635).png,normal,1024.0,1024.0,3.0,True,122.95283031463623,27752.0,1
NORMAL/NORMAL (1103).png,normal,1024.0,1024.0,3.0,True,130.75370788574222,27608.0,1
NORMAL/NORMAL (181).png,normal,1024.0,1024.0,3.0,True,135.09403228759766,29110.0,1
NORMAL/NORMAL (1312).png,normal,1024.0,1024.0,3.0,True,102.83601474761964,49845.0,1
NORMAL/NORMAL (48).png,normal,1024.0,1024.0,3.0,True,112.82000160217285,30504.0,1
NORMAL/NORMAL (324).png,normal,1024.0,1024.0,3.0,True,112.65074348449707,30877.0,1
NORMAL/NORMAL (135).png,normal,1024.0,1024.0,3.0,True,108.08454036712645,30885.0,1
NORMAL/NORMAL (196).png,normal,1024.0,1024.0,3.0,True,119.37487888336182,25625.0,1
NORMAL/NORMAL (1338).png,normal,1024.0,1024.0,3.0,True,113.85164260864258,25216.0,1
NORMAL/NORMAL (13).png,normal,1024.0,1024.0,3.0,True,148.88088035583496,36208.0,1
NORMAL/NORMAL (619).png,normal,1024.0,1024.0,3.0,True,90.7504301071167,26140.0,1
NORMAL/NORMAL (1030).png,normal,1024.0,1024.0,3.0,True,130.12890625,34918.0,1
NORMAL/NORMAL (1010).png,normal,1024.0,1024.0,3.0,True,131.7231616973877,33545.0,1
NORMAL/NORMAL (1085).png,normal,1024.0,1024.0,3.0,True,107.72001838684082,35669.0,1
NORMAL/NORMAL (568).png,normal,1024.0,1024.0,3.0,True,118.78039455413818,25251.0,1
NORMAL/NORMAL (465).png,normal,1024.0,1024.0,3.0,True,116.9411096572876,34620.0,1
NORMAL/NORMAL (417).png,normal,1024.0,1024.0,3.0,True,118.79761028289795,27434.0,1
NORMAL/NORMAL (945).png,normal,1024.0,1024.0,3.0,True,127.44472980499269,35043.0,1
NORMAL/NORMAL (919).png,normal,1024.0,1024.0,3.0,True,104.55410385131836,28405.0,1
NORMAL/NORMAL (1301).png,normal,1024.0,1024.0,3.0,True,130.30978870391846,33398.0,1
NORMAL/NORMAL (192).png,normal,1024.0,1024.0,3.0,True,131.39046096801758,35985.0,1
NORMAL/NORMAL (155).png,normal,1024.0,1024.0,3.0,True,102.4327039718628,29850.0,1
NORMAL/NORMAL (1011).png,normal,1024.0,1024.0,3.0,True,129.931791305542,34193.0,1
NORMAL/NORMAL (679).png,normal,1024.0,1024.0,3.0,True,108.53800296783449,22999.0,1
NORMAL/NORMAL (695).png,normal,1024.0,1024.0,3.0,True,115.54799938201904,28402.0,1
NORMAL/NORMAL (400).png,normal,1024.0,1024.0,3.0,True,119.34519577026369,32905.0,1
NORMAL/NORMAL (422).png,normal,1024.0,1024.0,3.0,True,117.13521289825441,36942.0,1
NORMAL/NORMAL (87).png,normal,1024.0,1024.0,3.0,True,121.74000072479248,27457.0,1
NORMAL/NORMAL (853).png,normal,1024.0,1024.0,3.0,True,73.29809856414795,25805.0,1
NORMAL/NORMAL (1246).png,normal,1024.0,1024.0,3.0,True,135.98107624053958,34617.0,1
NORMAL/NORMAL (640).png,normal,1024.0,1024.0,3.0,True,154.7804222106934,35624.0,1
NORMAL/NORMAL (1136).png,normal,1024.0,1024.0,3.0,True,123.9618148803711,33626.0,1
NORMAL/NORMAL (1192).png,normal,1024.0,1024.0,3.0,True,114.86811447143556,29275.0,1
NORMAL/NORMAL (165).png,normal,1024.0,1024.0,3.0,True,119.97813606262207,33795.0,1
NORMAL/NORMAL (203).png,normal,1024.0,1024.0,3.0,True,124.37151432037355,30858.0,1
NORMAL/NORMAL (762).png,normal,1024.0,1024.0,3.0,True,133.62684440612793,36711.0,1
NORMAL/NORMAL (607).png,normal,1024.0,1024.0,3.0,True,113.37959575653076,33921.0,1
NORMAL/NORMAL (770).png,normal,1024.0,1024.0,3.0,True,132.95853900909424,29150.0,1
NORMAL/NORMAL (659).png,normal,1024.0,1024.0,3.0,True,100.9666624069214,17055.0,1
NORMAL/NORMAL (673).png,normal,1024.0,1024.0,3.0,True,109.03130531311035,30385.0,1
NORMAL/NORMAL (795).png,normal,1024.0,1024.0,3.0,True,113.524094581604,28163.0,1
NORMAL/NORMAL (419).png,normal,1024.0,1024.0,3.0,True,130.51450061798096,29989.0,1
NORMAL/NORMAL (1163).png,normal,1024.0,1024.0,3.0,True,124.25939464569092,24073.0,1
NORMAL/NORMAL (466).png,normal,1024.0,1024.0,3.0,True,118.09479808807372,36701.0,1
NORMAL/NORMAL (674).png,normal,1024.0,1024.0,3.0,True,141.06345176696775,41420.0,1
